3, 35 000 $ - Вторичный рынок Черкассы на Olx,66 м2,8,,,,Вторичный рынок,Бизнес,Продаётся 3-х комнатная квартира в новом кирпичном доме в самом центре,https://www.olx.ua/obyavlenie/prodaetsya-3-h-komnatnaya-kvartira-v-novom-kirpichnom-dome-v-samom-tsentre-IDraMdy.html,"Продаётся 3-х комнатная квартира в новом кирпичном доме в самом центре Черкас.Квартира в очень хорошем жилом состоянии,три большие комнаты,сан. узел раздельный в плитке.Рядом с домом школа,садик,магаз"
2, 2 ком квартира тихий центр,55 м2,32 м2,9 м2,9,,Вторичный рынок,Бизнес,Архив,https://www.olx.ua/obyavlenie/2-kom-kvartira-tihiy-tsentr-IDqRlSC.html,"Квартира с хорошим ремонтом, встроеная Кухня. В раене Водоканала."
1, 35 000 $ - Вторичный рынок Черкассы на Olx,43 м2,23 м2,10 м2,2,8,Вторичный рынок,Бизнес,1-комнатная квартира в элитном доме на Мытнице,https://www.olx.ua/obyavlenie/1-komnatnaya-kvartira-v-elitnom-dome-na-mytnitse-IDs6dgV.html,"Продам 1-комнатную квартиру в элитном кирпичном доме по ул.Героев Днепра, 53

Квартира с ремонтом расположена на 2-ом этаже 8-этажного тёплого кирпичного дома. Планировка оригинальная, с просторным к"
5, 35 000 $ - Вторичный рынок Черкассы на Olx,100 м2,70 м2,10 м2,9,10,Вторичный рынок,Частного лица,СРОЧНАЯ ПРОДАЖА 5-к квартиры в г. Черкассы,https://www.olx.ua/obyavlenie/srochnaya-prodazha-5-k-kvartiry-v-g-cherkassy-IDs4o9u.html,"Предложение для тех, кто желает жить в просторной квартире в тихом центре города с видом на р. Днепр . 
Продаем  квартиру в центральном районе города или меняем на Вашу недвижимость - 2+2, 3+1, дом н"
2, 34 999 $ - Вторичный рынок Черкассы на Olx,50 м2,27 м2,8 м2,14,,Вторичный рынок,Бизнес,Продажа 2-х комнатной квартиры по бульвару Шевченко! Центр!,https://www.olx.ua/obyavlenie/prodazha-2-h-komnatnoy-kvartiry-po-bulvaru-shevchenko-tsentr-IDtob7y.html,"Продажа 2-х комнатной квартиры по бульвару Шевченко (центр), на седьмом этаже четырнадцати этажного кирпичного дома, 50 м2 общей площади, квартира в отличном состоянии, стяжка стен и потолка, стеклопа"
3, 34 999 $ - Вторичный рынок Черкассы на Olx,98 м2,50 м2,10 м2,9,10,Вторичный рынок,Бизнес,"Продам 3-х комн. кв., Центр, ул. В. Горовая (Фрунзе)",https://www.olx.ua/obyavlenie/prodam-3-h-komn-kv-tsentr-ul-v-gorovaya-frunze-IDsO6OC.html,"Предложение, которое не оставит никого равнодушным! Трехкомнатная квартира, с которой можно сделать пентхаус. Тихий центр, улица Верхня Горова (бывш. Фрунзе), 9 этаж 10-ти этажного кирпичного дома. Кв"
3, 35 000 $ - Вторичный рынок Черкассы на Olx,69 м2,9 м2,Панельный,9,,Вторичный рынок,Частного лица,"Квартира 3-х кімнатна, 30 років перемоги",https://www.olx.ua/obyavlenie/kvartira-3-h-kmnatna-30-rokv-peremogi-IDr9sve.html,"Предлагается к продаже 3-к квартира по адресу 30 лет победы 54, на 3 этаже 9-ти этажного дома в тихом районе с хорошей инфраструктурой (рядом с домом детский сад, школа, сеть магазинов, аптека, остано"
3, 35 000 $ - Вторичный рынок Черкассы на Olx,66 м2,38 м2,9 м2,9,,Вторичный рынок,Бизнес,(12)Продажа 3-х квартиры в Центре с евроремонтом.,https://www.olx.ua/obyavlenie/12prodazha-3-h-kvartiry-v-tsentre-s-evroremontom-IDskpEC.html,"Продаёться 3х комнатная квартира в  Центре, квартира с евроремонтом, комнаты-  совр. обои, перетянутые потолоки, новая столярка,  ламинат, кухня- совр. плитка, окна- стеклопакеты,  балконы заст., с/у-"
2, 35 000 $ - Вторичный рынок Черкассы на Olx,52 м2,29 м2,Кирпичный,5,,Вторичный рынок,Бизнес,Красивая квартира на ул. Грушевского,https://www.olx.ua/obyavlenie/krasivaya-kvartira-na-ul-grushevskogo-IDsUTKI.html,"Квартира в которой сделано ВСЕ. 
Нестандартная квартира с раздельными комнатами. 
Мебель из натуральной ольхи в подарок."
3, 34 900 $ - Вторичный рынок Черкассы на Olx,68 м2,38 м2,8 м2,9,9,Вторичный рынок,Бизнес,3 кімнатна квартира на Митниці,https://www.olx.ua/obyavlenie/3-kmnatna-kvartira-na-mitnits-IDtzpQS.html,"Продам  3-х кімнатну квартиру, Митниця, вул. Героїв Дніпра, р-н гімназії №31, 9\9П. 68/38/7.5. Добрий жилий стан - сучасні кухонні меблі, кахлі, труби нові, с/в з ремонтом, склопакети, двері вхідні ме"
4, 35 000 $ - Вторичный рынок Черкассы на Olx,67 м2,45 м2,7 м2,3,5,Вторичный рынок,Бизнес,"Срочно! 4-х комнатная, р-н ""Буревестника"", евроремонт...",https://www.olx.ua/obyavlenie/srochno-4-h-komnatnaya-r-n-burevestnika-evroremont-IDtjTFS.html,"Квартира расположена в пяти шагах от магазина «Буревестник». 67/45/7; 3/5кирпич; классный ремонт, автономное отопление, новая сантехника, кабельное телевидение, интернет, кондиционер, фасад утеплён, к"
3," Продам 3-х ком. кв., центр",61 м2,36 м2,7 м2,2,10,Вторичный рынок,Бизнес,Архив,https://www.olx.ua/obyavlenie/prodam-3-h-kom-kv-tsentr-IDiG50a.html,"Продается 3-комнатная квартира в самом центре города в престижном доме, ул. Смелянская - Крещатик , на  2/10/К дома, домофон, ремонт в подъезде, часть окон выходит во двор,
квартира в хорошем жилом с"
2, 34 500 $ - Вторичный рынок Черкассы на Olx,50 м2,28 м2,10 м2,10,,Вторичный рынок,Бизнес,"2-комн. в самом Центре, бул. Шевченка",https://www.olx.ua/obyavlenie/2-komn-v-samom-tsentre-bul-shevchenka-IDrCLUo.html,"2-комн. Шевченка 222, напротив Обладминистрации. 
Хороший ремонт, большая кухня., большая лоджия.
Санузел раздельный.
Остаётся мебель, кондиционер, бойлер.
Самый центр города."
3, 34 500 $ - Вторичный рынок Черкассы на Olx,66 м2,36 м2,8 м2,6,9,Вторичный рынок,Бизнес,Трикімнтна квартира в центрі,https://www.olx.ua/obyavlenie/trikmntna-kvartira-v-tsentr-IDsBKBg.html,"Трикімнатна квартира в гарному жилому стані, с/в роздільний, сучасна плитка, 2 балкони - засклені. Вид на Дніпро."
3, 34 500 $ - Вторичный рынок Черкассы на Olx,64 м2,38 м2,8 м2,9,9,Вторичный рынок,Бизнес,"Продам 3 кім.кв., з якісним сучасним ремонтом, вул. Чехова-Надпільна",https://www.olx.ua/obyavlenie/prodam-3-km-kv-z-yaksnim-suchasnim-remontom-vul-chehova-nadplna-IDrgPXU.html,"Пропонується до продажу 3 кім.кв., з якісним сучасним ремонтом, вул. Чехова-Надпільна, р-н 700 річча, розташована на 9 поверсі дев'ятиповерхового панельного будинку. Загальна  площа 64 кв.м., переплан"
3, 34 500 $ - Вторичный рынок Черкассы на Olx,64 м2,45 м2,8 м2,4,9,Вторичный рынок,Бизнес,Продам 3х ком. квартиру по ул. Калинина,https://www.olx.ua/obyavlenie/prodam-3h-kom-kvartiru-po-ul-kalinina-IDsNOGu.html,"Продам 3х ком. квартиру с видом на Днепр , квартира в отличном состоянии , евро окна деревянные , с/у современная плитка , балконы застеклены , не угловая , остается мебель , 34500$ торг"
3, 34 500 $ - Вторичный рынок Черкассы на Olx,68 м2,41 м2,9 м2,9,,Вторичный рынок,Бизнес,Продам 3-ком.кв Сержанта Смирнова,https://www.olx.ua/obyavlenie/prodam-3-kom-kv-serzhanta-smirnova-IDtgmMv.html,"Предлагается к продаже 3ком.кв С.Смирнова-Гагарина 7/9/К 68/41/9 кухня студио с/у  совмещен плитка, стеклопакеты интересная планировка хорошее состояние, рядом маркет, остановка тихий двор.Торг！！！"
3, 34 000 $ - Вторичный рынок Черкассы на Olx,71 м2,69 м2,13 м2,18,18,Вторичный рынок,Частного лица,3-х комнатная квартира ул. Пастеровская,https://www.olx.ua/obyavlenie/3-h-komnatnaya-kvartira-ul-pasterovskaya-ID7SItl.html,"Продается 3-х комнатная квартира, по ул.Пастероровской 11 (Югославский дом), панельный дом, 18 из 18 этажей, общая площадь 71,3 кв.м, высота потолков - 2,6. Квартира тихая, аура добрая, соседи чудные."
2, 34 000 $ - Вторичный рынок Черкассы на Olx,77 м2,38 м2,12 м2,17,,Вторичный рынок,Бизнес,2 ком квартира в элитном доме,https://www.olx.ua/obyavlenie/2-kom-kvartira-v-elitnom-dome-IDsd7lU.html,"Квартира после строителей, в зданом елитном доме."
2, 34 000 $ - Вторичный рынок Черкассы на Olx,77 м2,38 м2,12 м2,17,,Вторичный рынок,Бизнес,2 ком квартира в элитном доме,https://www.olx.ua/obyavlenie/2-kom-kvartira-v-elitnom-dome-IDsd7lU.html,"Квартира после строителей, в зданом елитном доме."
4, 34 000 $ - Вторичный рынок Черкассы на Olx,74 м2,47 м2,9 м2,4,10,Вторичный рынок,Бизнес,"Продажа 4к. кв., р-н. Мытница",https://www.olx.ua/obyavlenie/prodazha-4k-kv-r-n-mytnitsa-IDsFD1k.html,"Продажа уютной квартиры по ул. Калинина, 4Р комнаты, хорошее жилое состояние, металлопластиковые окна, на кухне рабочая часть плитка, с/у раздельный, лоджия застеклена. Хорошее месторасположение, рядо"
4, 34 000 $ - Вторичный рынок Черкассы на Olx,83 м2,51 м2,8 м2,3,9,Вторичный рынок,Бизнес,"Продажа 4 комнатной квартиры, Мытница",https://www.olx.ua/obyavlenie/prodazha-4-komnatnoy-kvartiry-mytnitsa-IDtjZZI.html,"Продажа 4  комнатной квартиры на 3-м этаже 9-ти этажного панельного дома,  ул.Припортовая,  ТЦ ""Днепроплаза"".  Квартира в жилом состоянии, установлены стеклопакеты, новые радиаторы, частично выполнен "
3, 34 000 $ - Вторичный рынок Черкассы на Olx,63 м2,36 м2,9 м2,10,,Вторичный рынок,Бизнес,3-х комнатная квартира в тихом центре. Кирпич,https://www.olx.ua/obyavlenie/3-h-komnatnaya-kvartira-v-tihom-tsentre-kirpich-IDsOf3I.html,Предлагаем Вашему вниманию 3-х комнатную квартиру в кирпичном доме. Дом расположен в непосредственной близости к центру города но в дали от шумных улиц. В доме своя котельня. Установлен счетчик на теп
3, 34 000 $ - Вторичный рынок Черкассы на Olx,67 м2,40 м2,8 м2,9,,Вторичный рынок,Бизнес,СРОЧНО!Продаётся 3 ком.кв. Тихий Центр,https://www.olx.ua/obyavlenie/srochno-prodaetsya-3-kom-kv-tihiy-tsentr-IDtk9uk.html,"СРОЧНО!!!Продаётся 3 ком.кв. р-н Котовского 
Комнаты все раздельные, с/у раздельный, балкон 3.1 м2 и лоджия 3 м2. Кухня 8 м2 за счёт кладовки можно увеличить квадратуру кухни.
Окна выходят на две ст"
3, 34 000 $ - Вторичный рынок Черкассы на Olx,101 м2,80 м2,10 м2,9,10,Вторичный рынок,Бизнес,Трешка с нестандартной перепланировкой для комфорта и уюта,https://www.olx.ua/obyavlenie/treshka-s-nestandartnoy-pereplanirovkoy-dlya-komforta-i-uyuta-IDsO2oM.html,"К Вашему вниманию предлагается продажа 3-комнатной квартиры на 9 этаже 10-этажного панельного дома по ул. Гагарина в р-не Мытницы. Квартира с ремонтом, в хорошем жилом состоянии, с раздельными комната"
4, 33 900 $ - Вторичный рынок Черкассы на Olx,89 м2,50 м2,9 м2,2,9,Вторичный рынок,Бизнес,Продажа 4 ком. кв. ул. Благовестная - Рождественская,https://www.olx.ua/obyavlenie/prodazha-4-kom-kv-ul-blagovestnaya-rozhdestvenskaya-IDqBy6u.html,"Квартира не угловая, 4 комнаты раздельных, с/у раздельный, окна выходят на две стороны, счетчики на воду,кухня рабочая часть плитка, жилое состояние, два балкона застекленных, один из которых на две к"
3, 33 500 $ - Вторичный рынок Черкассы на Olx,60 м2,40 м2,10 м2,1,10,Вторичный рынок,Бизнес,3к кв. по ул. Гоголя,https://www.olx.ua/obyavlenie/3k-kv-po-ul-gogolya-IDthqzy.html,"Продам 3 к кв. в районе ТРЦ Любава  по ул. Гоголя с хорошим ремонтом, стеклопакеты, лоджия застеклена, с\у совместный в плитке, пол- ламинат, Цена 33500$"
4, 33 000 $ - Вторичный рынок Черкассы на Olx,63 м2,45 м2,7 м2,5,,Вторичный рынок,Бизнес,Продается 3 к кв-студии с новым качественным ремонтом,https://www.olx.ua/obyavlenie/prodaetsya-3-k-kv-studii-s-novym-kachestvennym-remontom-IDthFoA.html,"Предлагаем просторную 3-комнатную квартиру 63 м2, в районе торгового центра DEPOt. 
Квартира расположена на 4 этаже 5 этажного дома. Идеальный ремонт делался для себя с использованием  самых качестве"
2, 33 200 $ - Вторичный рынок Черкассы на Olx,42 м2,14 м2,26 м2,1,5,Вторичный рынок,Бизнес,Красивая квартира квартира в центре.,https://www.olx.ua/obyavlenie/krasivaya-kvartira-kvartira-v-tsentre-IDrSTrV.html,"Интересное предложение для Покупателей, желающих жить в тихом, историческом центре нашего города. Квартира с ремонтом!!
Рядом продается  двухкомнатная квартира с раздельными комнатами в обычном состо"
2, 33 000 $ - Вторичный рынок Черкассы на Olx,71 м2,41 м2,16 м2,4,10,Вторичный рынок,Бизнес,СРОЧНАЯ продажа 2-й квартиры новостроя в Центре Мытницы,https://www.olx.ua/obyavlenie/srochnaya-prodazha-2-y-kvartiry-novostroya-v-tsentre-mytnitsy-IDsDXSI.html,"Срочная продажа 2-й квартиры по ул. Гагарина 29 НОВОСТРОЙ,комнаты раздельные ,полы с подогревом ,произведина разводка электрики автономное отопление."
3, 33 000 $ - Вторичный рынок Черкассы на Olx,65 м2,37 м2,9 м2,1,9,Вторичный рынок,Бизнес,Тихий Центр 3-х комн. кирпичный дом,https://www.olx.ua/obyavlenie/tihiy-tsentr-3-h-komn-kirpichnyy-dom-IDsFIqs.html,"Продаем 3-х комн. квартиру по центральной улице города!!!
 Квартира не угловая, средний этаж,
Стеклопакеты,пол ленолеум, с\у плитка, балконы застеклены, отличная косметика"
3, 32 999 $ - Вторичный рынок Черкассы на Olx,69 м2,40 м2,9 м2,8,12,Вторичный рынок,Бизнес,"3-комн. Гагарина, кирпич, ""Гранд-Маркет""",https://www.olx.ua/obyavlenie/3-komn-gagarina-kirpich-grand-market-IDs6gGI.html,"Продаётся 3-комнатная квартира на Мытнице, возле ""Гранд-Маркета"". Кирпичный дом.
Хорошее жилое состояние, квартира не угловая.
На полу паркет в хорошем состоянии, дубовая столярка.
В спальной комна"
3, 33 000 $ - Вторичный рынок Черкассы на Olx,66 м2,38 м2,9 м2,6,10,Вторичный рынок,Бизнес,Продажа 3-х комнатной квартиры в отличном состоянии!!!,https://www.olx.ua/obyavlenie/prodazha-3-h-komnatnoy-kvartiry-v-otlichnom-sostoyanii-IDtvk8y.html,"Продажа 3-х комнатной квартиры по ул. Героев Днепра. Красивая, просторная квартира с функциональной планировкой, общая площадь 66м2. Кухня облицована плиткой, на полу линолеум, все окна маталлопластик"
3, 33 000 $ - Вторичный рынок Черкассы на Olx,73 м2,47 м2,17 м2,1,5,Вторичный рынок,Частного лица,Продаю 3 -х комн квартиру в г.Черкассы,https://www.olx.ua/obyavlenie/prodayu-3-h-komn-kvartiru-v-g-cherkassy-IDg7YDe.html,"Одно из достоинств квартиры- удачное месторасположение на пересечении улиц  Шевченко-Риздвяная: 3  мин пешком - торгово-развлекательный  комплекс  ""Депо"", много  магазинов, рынок,  аптеки, школы, сади"
3, 3 ком мытница кирпичный дом,65 м2,40 м2,10 м2,9,,Вторичный рынок,Бизнес,Архив,https://www.olx.ua/obyavlenie/3-kom-mytnitsa-kirpichnyy-dom-IDrTX06.html,"Квартира в кирпичном доме, в очень хорошем жилом состоянии, стеклопакеты, балкон, кухня студия, окна во двор.
Продажа только через Ан Антоненко."
3, 33 000 $ - Вторичный рынок Черкассы на Olx,66 м2,38 м2,8 м2,10,10,Вторичный рынок,Бизнес,Продается 3к.кв. с кап.ремонтом Мытница,https://www.olx.ua/obyavlenie/prodaetsya-3k-kv-s-kap-remontom-mytnitsa-IDrwQEO.html,"Предлагается отличная трехкомнатная квартира в комфортном районе Мытницы. В квартире выполнен качественный капитальный ремонт: замена проводки, труб, окон, дверей, сантехники, стяжка стен, потолков, п"
4, 33 000 $ - Вторичный рынок Черкассы на Olx,96 м2,67 м2,7 м2,3,4,Вторичный рынок,Бизнес,Квартира в самом центре города,https://www.olx.ua/obyavlenie/kvartira-v-samom-tsentre-goroda-IDtIUGV.html,"Квартира в самом центре города

Хорошая квартира в самом центре города, по ул. Крещатик, 214, удобное месторасположение, все в шаговой доступности. 

-- Вы оцените прочность конструкций и нестареющу"
3, 32 800 $ - Вторичный рынок Черкассы на Olx,68 м2,43 м2,8 м2,4,10,Вторичный рынок,Бизнес,Продажа 3 ком.кв ул. Припортовая( Героев Сталинграда),https://www.olx.ua/obyavlenie/prodazha-3-kom-kv-ul-priportovaya-geroev-stalingrada-IDo3cmA.html,"квартира не угловая,с/у плитка, замена сантехники, 3 раздельные, балкон и лоджия застекленные, кухня плитка, квадратный коридор, хорошее жилое состояние, рядом школы, садики, магазины, остановки, Днеп"
3, 32 500 $ - Вторичный рынок Черкассы на Olx,66 м2,38 м2,8 м2,7,10,Вторичный рынок,Частного лица,Трехкомнатная квартира. Мытница. Новая цена,https://www.olx.ua/obyavlenie/trehkomnatnaya-kvartira-mytnitsa-novaya-tsena-IDs0Oxg.html,"Квартира находится по адресу Гаганина 95. В доме отремонтирована крыша, чистый тихий подъезд, капитальный ремонт лифта в 2015г,  Швы в доме и квартире загерметизированы. Плесени нету. 
Квартира с там"
2, 32 500 $ - Вторичный рынок Черкассы на Olx,67 м2,52 м2,15 м2,6,12,Вторичный рынок,Бизнес,Продажа 2 комнатной квартиры в новом доме на Мытнице,https://www.olx.ua/obyavlenie/prodazha-2-komnatnoy-kvartiry-v-novom-dome-na-mytnitse-IDts548.html,"Продажа 2 комнатной квартиры на 6-м этаже 12-ти этажного кирпичного дома, центральная  Мытница, ул.Гагарина. 
Квартира после строителей, автономное отопление, счетчики на всё. Дом сдан в эксплуатацию"
2, Продается 2-ком.кв. по ул. Гоголя - Парижской Коммуны,50 м2,30 м2,9 м2,4,9,Вторичный рынок,Бизнес,Архив,https://www.olx.ua/obyavlenie/prodaetsya-2-kom-kv-po-ul-gogolya-parizhskoy-kommuny-IDtbgd4.html,"Продается замечательная  2-ком.кв. в кирпичном доме с окнами в тихий двор.
Состояние квартиры позволит вам еще долго не делать ремонт. Металлопластиковые окна, гранитные подоконники. Комнаты раздельн"
3, 32 500 $ - Вторичный рынок Черкассы на Olx,67 м2,37 м2,10 м2,1,9,Вторичный рынок,Бизнес,Эта квартира для вашей семьи * хорошая 3-шка в центре ул.Дашкевича,https://www.olx.ua/obyavlenie/eta-kvartira-dlya-vashey-semi-horoshaya-3-shka-v-tsentre-ul-dashkevicha-IDsAqv0.html,"Друзья в продаже появилась хорошая 3 комнатная квартира в Центральной части города по ул. Дашкевича 1/9/П 
квартира  с хорошей, удобной  кухней в 10м2
*Светлая гостиная совмещена с коридором(на полу"
3, 32 500 $ - Вторичный рынок Черкассы на Olx,65 м2,42 м2,8 м2,8,9,Вторичный рынок,Бизнес,"Продаж 3-х кімн.р-н кінотеатру ""МИР""",https://www.olx.ua/obyavlenie/prodazh-3-h-kmn-r-n-knoteatru-mir-IDtyUSv.html,"Гарний жилий стан, заміна всих комунікацій, 2 балкони засклено, вікна в двір. АН НОВИЙ ДІМ."
3, 32 500 $ - Вторичный рынок Черкассы на Olx,64 м2,38 м2,10 м2,3,10,Вторичный рынок,Бизнес,"Трехкомнатная квартира возле ""Деликата""",https://www.olx.ua/obyavlenie/trehkomnatnaya-kvartira-vozle-delikata-IDtnTkm.html,"Продаётся трехкомнатная квартира на 3 этаже десятиэтажного кирпичного дома по адресу бул. Шевченко дом № 132. В доме создано свое профессиональное ОСББ, выполнены ремонтные работы по утеплению фасада,"
3, 32 000 $ - Вторичный рынок Черкассы на Olx,66 м2,40 м2,10 м2,1,10,Вторичный рынок,Бизнес,"3-комн. в Центре ул. Гоголя, кирпич",https://www.olx.ua/obyavlenie/3-komn-v-tsentre-ul-gogolya-kirpich-IDtgkcG.html,"3-комнатная квартира в кирпичном доме.
Жилое состояние, все комнаты раздельные, санузел раздельный, на окнах решётки."
3, 32 000 $ - Вторичный рынок Черкассы на Olx,70 м2,8 м2,Кирпичный,2,,Вторичный рынок,Частного лица,3-х комн. Квартира Смелянская,https://www.olx.ua/obyavlenie/3-h-komn-kvartira-smelyanskaya-IDnSPqO.html,"ул.Смелянская, балкон, разд.с/узел, счетчики газ, вода, после ремонта, потолки 3м, зеленый тихий двор"
3, 32 000 $ - Вторичный рынок Черкассы на Olx,66 м2,40 м2,10 м2,9,,Вторичный рынок,Частного лица,Квартира без риэлтора,https://www.olx.ua/obyavlenie/kvartira-bez-rieltora-IDtdr0Q.html,Гоголя 330/30. Трешка. Кирпич 66
3, Срочная продажа квартиры в тихом центре города,68 м2,41 м2,10 м2,1,9,Вторичный рынок,Бизнес,Архив,https://www.olx.ua/obyavlenie/srochnaya-prodazha-kvartiry-v-tihom-tsentre-goroda-IDtbPKs.html,"Продается 3-к квартира улучшенной планировки, 1/9/К, 68/41/10, в тихом центре города, по ул.Гоголя, в отличном жилом состоянии. В квартире сделан новый капремонт, стяжка стен, пола, подвесные потолки,"
3, 32 000 $ - Вторичный рынок Черкассы на Olx,66 м2,40 м2,10 м2,9,,Вторичный рынок,Бизнес,3 кімн. ЦЕНТР вул. Гоголя-Б.Хмельницького  Цегляний будинок,https://www.olx.ua/obyavlenie/3-kmn-tsentr-vul-gogolya-b-hmelnitskogo-tseglyaniy-budinok-IDsmMqQ.html,"Продається 3 кімнатна квартира в Центрі по вулиці Гоголя,330 (центр зайнятості) в цегляному будинку. Жилий стан. Квартира на дві сторони. ОСББ. Лічильник тепла на будинку.

Компанія: Експерт з нерухо"
4, 32 000 $ - Вторичный рынок Черкассы на Olx,75 м2,9 м2,Кирпичный,10,,Вторичный рынок,Бизнес,"Ціна змінена!!4-комн., Казбет, 9\10\К 75м2 + гараж",https://www.olx.ua/obyavlenie/tsna-zmnena-4-komn-kazbet-9-10-k-75m2-garazh-IDosFzK.html,"Ціна змінена!!4-комн., Казбет, 9\10\К 75м2, кухня 9м2 - плитка на полу и раб.части, хорошее жилое состояние, стеклопакеты, линолеум, чуг.батареи, ванна-плитка, туалет-вагонка, трубы новые, лоджия на 2"
3, 32 000 $ - Вторичный рынок Черкассы на Olx,68 м2,42 м2,8 м2,1,9,Вторичный рынок,Бизнес,Продам 3-х комнатную квартиру центр,https://www.olx.ua/obyavlenie/prodam-3-h-komnatnuyu-kvartiru-tsentr-IDtqLxQ.html,"Продается 3-х комнатная квартира в центре города. 
В квартире выполнен качественный ремонт, пластиковые окна, на полу ламинат, санузел облицован качественной плиткой, общая площадь 68м2, жилая 42м2, "
3, 31 700 $ - Вторичный рынок Черкассы на Olx,70 м2,41 м2,9 м2,4,5,Вторичный рынок,Бизнес,"3-кім, чешка з ремонтом, Центр, вул. Пушкіна",https://www.olx.ua/obyavlenie/3-km-cheshka-z-remontom-tsentr-vul-pushkna-IDrJWUy.html,"3-кім, кв. ""Чешка"", 4/5/Ц, Пушкіна-Ільїна, добрий стан, склопакети, 2-великі лоджії + 1 балкон,  лічильники на воду газ та опалення. Залишаються меблі. Вільний продаж."
3, 31 500 $ - Вторичный рынок Черкассы на Olx,72 м2,Кирпичный,1,,,Вторичный рынок,Бизнес,Квартира в р-н першої поліклініки.,https://www.olx.ua/obyavlenie/kvartira-v-r-n-persho-polklnki-IDrUrZu.html,"Квартира чудового планування. Кімнати роздільні, великий квадратний коридор. Гарний жилий стан, тихий двір."
4, 31 500 $ - Вторичный рынок Черкассы на Olx,85 м2,50 м2,9 м2,1,9,Вторичный рынок,Бизнес,4 комн. квартира на Мытнице,https://www.olx.ua/obyavlenie/4-komn-kvartira-na-mytnitse-IDtkOhs.html,"Продается 4 комнатная квартира, раздельные комнаты, 2 коридора, большой встроенный шкаф, 2 лоджии и собственный узаконенный погреб из одной из них."
3, 31 500 $ - Вторичный рынок Черкассы на Olx,68 м2,43 м2,9 м2,7,9,Вторичный рынок,Бизнес,СРОЧНО!!! Продам 3-х комн. кв. ул. 30 лет Победы.,https://www.olx.ua/obyavlenie/srochno-prodam-3-h-komn-kv-ul-30-let-pobedy-IDtyFxc.html,"Продам Классную квартиру ул.30 лет Победы 8!!! Очень Светлая и Уютная!!! В квартире сделано:
 -стяжка стен и потолков;
-установлены стеклопакеты; 
- замена сантехники; 
-с/у облицован современной "
3, 31 500 $ - Вторичный рынок Черкассы на Olx,67 м2,45 м2,8 м2,8,10,Вторичный рынок,Бизнес,"Продаж 3-кімн. Митниця, вул. Козацька",https://www.olx.ua/obyavlenie/prodazh-3-kmn-mitnitsya-vul-kozatska-IDtpn0k.html,"Гарний жилий стан, склопакети,  с/в окремий, плитка, заміна сантехніки, стяжка стелі. Торг можливий. АН НОВИЙ ДІМ,"
3, 31 500 $ - Вторичный рынок Черкассы на Olx,67 м2,45 м2,8 м2,8,10,Вторичный рынок,Бизнес,"Продаж 3-кімн. Митниця, вул. Козацька",https://www.olx.ua/obyavlenie/prodazh-3-kmn-mitnitsya-vul-kozatska-IDtpn0k.html,"Гарний жилий стан, склопакети,  с/в окремий, плитка, заміна сантехніки, стяжка стелі. Торг можливий. АН НОВИЙ ДІМ,"
3, 31 500 $ - Вторичный рынок Черкассы на Olx,66 м2,40 м2,8 м2,1,9,Вторичный рынок,Бизнес,3 ком Сумгаитская,https://www.olx.ua/obyavlenie/3-kom-sumgaitskaya-IDtdl9i.html,"Срочно продам 3 ком квартиру в самом центре ЮЗР по ул Сумгаитской(р-н Миллениума) 1/9/п  66/40/8 в квартире хороший капитальный ремонт потянуты потолки,стеклопакеты,чугунные батареи,с/у совмесный в пл"
2, 31 000 $ - Вторичный рынок Черкассы на Olx,50 м2,30 м2,7 м2,7,9,Вторичный рынок,Бизнес,Термміново продам 2-ну квартиру в самому центрі міста,https://www.olx.ua/obyavlenie/termmnovo-prodam-2-nu-kvartiru-v-samomu-tsentr-msta-IDtsMK8.html,"Терміново продам 2-ну квартиру  в скромному жилому стані.  Квартира знаходиться в самому центрі нашого міста, вікна виходять в двір! Квартира реально є!ТОРГ!!!"
3, 31 000 $ - Вторичный рынок Черкассы на Olx,88 м2,38 м2,8 м2,8,9,Вторичный рынок,Бизнес,"Продам 3-х комн. на Мытнице ,Спортлайф31000",https://www.olx.ua/obyavlenie/prodam-3-h-komn-na-mytnitse-sportlayf31000-IDsVTnv.html,"Продажа. 3-х комн.квартиры ул.Казацкая7, 8/9/П, хорошее жилое состояние. 66/38/8, Стеклопакеты, новая сантехника, кап.ремонт в ванной и с/у, две лоджии, с натурального дерева столярка, на полу ленолиу"
3, 31 500 $ - Вторичный рынок Черкассы на Olx,68 м2,40 м2,9 м2,10,,Вторичный рынок,Бизнес,Продажа 3 комнатной квартиры на Мытнице,https://www.olx.ua/obyavlenie/prodazha-3-komnatnoy-kvartiry-na-mytnitse-IDso0h4.html,"Предлагается к продаже 3 -х комнатная квартира на Мытнице по ул.Гагарина 87. Очень удобное месторасположение, к центру 10 мин. пешком, к Днепру  5 мин. Рядом (ТЦ""Гранд- Маркет""). Квартира в очень хоро"
3, 31 000 $ - Вторичный рынок Черкассы на Olx,74 м2,40 м2,9 м2,10,,Вторичный рынок,Бизнес,"3 кімн. вул.Смілянська, ""Літак""",https://www.olx.ua/obyavlenie/3-kmn-vul-smlyanska-ltak-IDpnONV.html,"Продається 3 кімнатна квартира по вулиці Смілянська,128/1, район «Літак». 3Р. Квартира з ремонтом. На підлозі лінолеум та плитка. В туалеті і у ванній плитка. Нові шпалери. На стелі вагонка. Вбудована"
